x0,y0,z0,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28
0.4143911302089691,0.2108964323997497,-0.2261099219322204,0.4603535234928131,0.3098820447921753,-0.0730622634291648,0.3764790892601013,0.3127629458904266,-0.048595555126667,0.4711452424526214,0.4232695996761322,-0.0641384199261665,0.3693424165248871,0.4268739223480224,-0.0147556280717253,0.4700018763542175,0.5170832872390747,-0.1820096373558044,0.3616297841072082,0.5188459157943726,-0.1088569015264511,0.5385958552360535,-0.1232275441288948,0.4396459460258484,0.5288397669792175,-0.0067244186066091,0.3917454779148102,0.5295776724815369,0.006669701077044,0.4482779800891876,0.696513295173645,-0.0069815455935895,0.3953781723976135,0.6948797702789307,0.015589035116136,0.455788791179657,0.8426417112350464,0.144090786576271,0.3937847018241882
0.4143169820308685,0.210527554154396,-0.1732034534215927,0.4603556096553802,0.3086779117584228,-0.0325490050017833,0.3764785230159759,0.3114058077335357,-0.0067634903825819,0.4711072742938995,0.4202879667282104,-0.0327629186213016,0.3693434298038482,0.4263074100017547,0.0097955027595162,0.4700945317745209,0.5167897939682007,-0.1458604037761688,0.3615505993366241,0.5190206170082092,-0.0912950783967971,0.5396602153778076,-0.1056201979517936,0.4397216737270355,0.5289226770401001,-0.0067295972257852,0.3918502628803253,0.529557466506958,0.0066771451383829,0.4485096335411072,0.6969121098518372,-0.0129744205623865,0.3954331576824188,0.6955859065055847,0.0055736480280756,0.4560125172138214,0.8430033922195435,0.1218940094113349,0.3937422037124634
0.4143110513687134,0.210360050201416,-0.1665538996458053,0.4603724181652069,0.308085948228836,-0.0249466337263584,0.3764939308166504,0.310657799243927,-0.0007607948500663,0.4711070358753204,0.4186923503875732,-0.0259367525577545,0.3693626523017883,0.4259814918041229,0.0148396408185362,0.4701695442199707,0.5165481567382812,-0.1393619626760482,0.3611013293266296,0.5184871554374695,-0.0876456648111343,0.5396559238433838,-0.1022850647568702,0.4398300051689148,0.5290064215660095,-0.006629126612097,0.3920274376869201,0.5295291543006897,0.0065847332589328,0.4488000571727752,0.6971847414970398,-0.0155375432223081,0.3955001533031463,0.6959362626075745,0.0004251665377523,0.4561747014522552,0.8432371616363525,0.1153210327029228,0.3936796486377716
0.4143136739730835,0.210185632109642,-0.1746643930673599,0.4603721797466278,0.3078306913375854,-0.0318292342126369,0.3765010237693786,0.3102069497108459,-0.0049590412527322,0.4711067378520965,0.4180153310298919,-0.031188590452075,0.3690827190876007,0.4255444705486297,0.013142286799848,0.4702127575874328,0.5165051221847534,-0.1454101949930191,0.3588416874408722,0.5173081159591675,-0.0901810824871063,0.5392085909843445,-0.1049469783902168,0.4400042593479156,0.5290449857711792,-0.0066786375828087,0.3922668993473053,0.5295119285583496,0.0066375187598168,0.4489107429981231,0.6973502039909363,-0.0157580021768808,0.3956176936626434,0.6959400177001953,0.0010718987323343,0.4562174379825592,0.8433640599250793,0.1181173250079155,0.3936678767204284
0.4144114255905151,0.2101796418428421,-0.1751321405172348,0.4603984951972961,0.307760089635849,-0.0332774110138416,0.3765526711940765,0.3099182844161987,-0.0023684897460043,0.4711131751537323,0.4176362454891205,-0.0331659950315952,0.3688263297080993,0.4247142970561981,0.0134779866784811,0.4702180325984955,0.5165041089057922,-0.1459047198295593,0.35590460896492,0.5135300755500793,-0.0927619040012359,0.5335136651992798,-0.1070454642176628,0.4402279555797577,0.5292133688926697,-0.0072763785719871,0.3926167786121368,0.5295405983924866,0.0072446032427251,0.4489327669143677,0.6974624395370483,-0.014985934831202,0.3956245183944702,0.696039080619812,0.0027261725626885,0.4562477171421051,0.8433793783187866,0.1200203523039817,0.3935191035270691
0.4145624935626983,0.2101958692073822,-0.1813286691904068,0.4604682922363281,0.3077284395694732,-0.0395648628473281,0.3767164647579193,0.309856116771698,-0.0109917325899004,0.4711131453514099,0.4175263345241546,-0.0347302667796611,0.3676322698593139,0.424011766910553,0.0147429918870329,0.4702080488204956,0.5165019631385803,-0.1512501537799835,0.3492411673069,0.5105850100517273,-0.0858575105667114,0.5322022438049316,-0.1019285842776298,0.4404795467853546,0.5292158126831055,-0.0075755724683403,0.3930117189884186,0.5295082330703735,0.0075466698035597,0.4489821791648865,0.6975646615028381,-0.0131891565397381,0.3956309556961059,0.6962181925773621,0.0036998193245381,0.4562927782535553,0.8433822989463806,0.1218940317630767,0.39347705245018
0.4146966934204101,0.2102143615484237,-0.2050959020853042,0.460684597492218,0.307731568813324,-0.0603708401322364,0.3771035373210907,0.3097222745418548,-0.0170730538666248,0.4711234271526336,0.4175772666931152,-0.0532259903848171,0.3640637397766113,0.4225344061851501,0.0129298204556107,0.4702114462852478,0.5165122747421265,-0.1641271412372589,0.340002954006195,0.5067235827445984,-0.0848177373409271,0.5268093347549438,-0.1015726327896118,0.4405423700809479,0.5292112827301025,-0.0077901524491608,0.3930838704109192,0.5294461846351624,0.0077591803856194,0.4489794075489044,0.6976706981658936,-0.0074695888906717,0.3957773149013519,0.6962680220603943,0.0054780300706624,0.4563170969486236,0.8433606624603271,0.1223723143339157,0.3934786021709442
0.4149896502494812,0.210306704044342,-0.2047845423221588,0.4607557654380798,0.3076471388339996,-0.0631925165653228,0.3774905204772949,0.3097301721572876,-0.0178538095206022,0.4711598753929138,0.4176360368728637,-0.0591754391789436,0.3582170307636261,0.4217157661914825,0.0110268285498023,0.4702134430408478,0.516508936882019,-0.1644481271505355,0.3274142444133758,0.5050541162490845,-0.0843567997217178,0.5233193635940552,-0.1013401597738266,0.4407664537429809,0.5292521715164185,-0.0077854860574007,0.3933602273464203,0.5294271111488342,0.0077544320374727,0.4489556550979614,0.6977684497833252,-0.000614616961684,0.395839512348175,0.6962679624557495,0.0088927894830703,0.4563318192958832,0.8433620929718018,0.1235013008117675,0.393408864736557
0.4154359996318817,0.2103118002414703,-0.1989519745111465,0.4609621465206146,0.307567834854126,-0.0641115307807922,0.3779524862766266,0.3097240924835205,-0.0154153695330023,0.4712536036968231,0.4176519513130188,-0.0659995824098587,0.3533755242824554,0.4180244505405426,0.012273428030312,0.4702256023883819,0.5164076685905457,-0.1658765226602554,0.3157412111759186,0.4910200238227844,-0.0795570313930511,0.5059115290641785,-0.0965136066079139,0.4409847259521484,0.5292967557907104,-0.0080698635429143,0.3934774994850158,0.5293972492218018,0.0080417664721608,0.4489554464817047,0.6978229284286499,0.0018119106534868,0.3957420587539673,0.6962448954582214,0.012998298741877,0.4563335180282593,0.8433643579483032,0.1229720339179039,0.393326073884964
0.4157674610614776,0.2104401737451553,-0.2093507647514343,0.4614571928977966,0.3074966371059418,-0.0805244520306587,0.3783407509326935,0.3097285628318786,-0.0154859879985451,0.4714877903461456,0.4173342287540436,-0.0864869654178619,0.3481749296188354,0.4105581641197204,0.0112744271755218,0.4702335298061371,0.5160124897956848,-0.1906656175851822,0.3006337881088257,0.4762265682220459,-0.0811468511819839,0.4914413392543793,-0.0983831137418747,0.4411517679691314,0.5292819142341614,-0.0085541876032948,0.3935127556324005,0.5292395353317261,0.0085209039971232,0.4489541947841644,0.6977875232696533,0.0012359601678326,0.395691305398941,0.6962465047836304,0.0151834953576326,0.4563379883766174,0.8434359431266785,0.1227622926235199,0.3932405710220337
